engagement_id,user_id,date,session_min,feature_viewed,goal_completed,notif_sent,notif_clicked
1017,4,2026-03-21,6.4,Sleep Score,1,0,0
1018,4,2026-03-21,6.4,HRV Chart,1,0,0
1019,4,2026-03-21,6.4,Notifications,1,0,0
1020,4,2026-03-22,3.6,Trends,0,1,1
1021,4,2026-03-22,3.6,Activity Ring,0,1,1
1022,4,2026-03-22,3.6,Readiness Score,0,1,1
1023,4,2026-03-23,1.8,Trends,0,1,0
1024,4,2026-03-24,4.7,Activity Ring,0,1,0
1025,4,2026-03-24,4.7,Notifications,0,1,0
1026,4,2026-03-24,4.7,Sleep Stages,0,1,0
1027,4,2026-03-24,4.7,Readiness Score,0,1,0
1028,4,2026-03-25,3.9,Goals,0,1,0
1029,4,2026-03-25,3.9,Readiness Score,0,1,0
1030,4,2026-03-25,3.9,Activity Ring,0,1,0
1031,4,2026-03-25,3.9,Sleep Score,0,1,0
1032,4,2026-03-26,5.4,Readiness Score,1,0,0
1033,4,2026-03-28,3.7,Goals,1,1,0
1034,4,2026-03-29,4.5,Readiness Score,1,1,0
1035,4,2026-03-29,4.5,Goals,1,1,0
1036,4,2026-03-29,4.5,Trends,1,1,0
1037,4,2026-03-29,4.5,HRV Chart,1,1,0
1038,4,2026-03-29,4.5,Sleep Score,1,1,0
1039,4,2026-03-29,4.5,Sleep Stages,1,1,0
1040,4,2026-03-30,3.0,Notifications,1,1,1
1041,4,2026-03-30,3.0,Readiness Score,1,1,1
1042,4,2026-03-30,3.0,HRV Chart,1,1,1
1043,4,2026-03-31,1.4,Activity Ring,1,1,1
1044,4,2026-03-31,1.4,Readiness Score,1,1,1
1045,4,2026-03-31,1.4,Sleep Score,1,1,1
1046,4,2026-03-31,1.4,Sleep Stages,1,1,1
1047,4,2026-03-31,1.4,HRV Chart,1,1,1
1048,4,2026-04-01,7.7,HRV Chart,1,1,0
1049,4,2026-04-01,7.7,Readiness Score,1,1,0
1050,4,2026-04-01,7.7,Trends,1,1,0
1051,4,2026-04-01,7.7,Sleep Score,1,1,0
1052,4,2026-04-01,7.7,Notifications,1,1,0
1053,4,2026-04-02,2.9,Goals,0,1,1
1054,4,2026-04-02,2.9,Activity Ring,0,1,1
1055,4,2026-04-02,2.9,Sleep Score,0,1,1
1056,4,2026-04-02,2.9,HRV Chart,0,1,1
1057,4,2026-04-02,2.9,Notifications,0,1,1
1058,4,2026-04-02,2.9,Trends,0,1,1
1059,4,2026-04-02,2.9,Readiness Score,0,1,1
1060,4,2026-04-03,1.7,Goals,1,1,0
1061,4,2026-04-03,1.7,Trends,1,1,0
1062,4,2026-04-03,1.7,Readiness Score,1,1,0
1063,4,2026-04-03,1.7,Activity Ring,1,1,0
1064,4,2026-04-03,1.7,Sleep Stages,1,1,0
1065,4,2026-04-04,8.0,Readiness Score,0,1,0
1066,4,2026-04-04,8.0,Sleep Score,0,1,0
1067,4,2026-04-05,0.5,Notifications,0,0,0
1068,4,2026-04-05,0.5,Sleep Score,0,0,0
1069,4,2026-04-05,0.5,Activity Ring,0,0,0
1070,4,2026-04-06,6.9,Readiness Score,1,1,0
1071,4,2026-04-06,6.9,Trends,1,1,0
1072,4,2026-04-06,6.9,Goals,1,1,0
1073,4,2026-04-06,6.9,Sleep Score,1,1,0
1074,4,2026-04-06,6.9,Activity Ring,1,1,0
1075,4,2026-04-07,3.1,HRV Chart,1,1,0
1076,4,2026-04-07,3.1,Readiness Score,1,1,0
1077,4,2026-04-07,3.1,Sleep Score,1,1,0
1078,4,2026-04-07,3.1,Activity Ring,1,1,0
1079,4,2026-04-07,3.1,Sleep Stages,1,1,0
1080,4,2026-04-07,3.1,Trends,1,1,0
1081,4,2026-04-08,3.8,Readiness Score,1,1,0
1082,4,2026-04-08,3.8,HRV Chart,1,1,0
1083,4,2026-04-08,3.8,Goals,1,1,0
1084,4,2026-04-09,5.4,HRV Chart,0,1,0
1085,4,2026-04-09,5.4,Trends,0,1,0
1086,4,2026-04-09,5.4,Sleep Score,0,1,0
1087,4,2026-04-09,5.4,Goals,0,1,0
1088,4,2026-04-10,6.2,HRV Chart,1,1,0
1089,4,2026-04-12,3.7,Trends,0,1,0
1090,4,2026-04-12,3.7,Goals,0,1,0
1091,4,2026-04-12,3.7,Activity Ring,0,1,0
1092,4,2026-04-13,2.6,HRV Chart,1,1,0
1093,4,2026-04-13,2.6,Readiness Score,1,1,0
1094,4,2026-04-15,6.2,Activity Ring,0,1,1
1095,4,2026-04-15,6.2,Sleep Score,0,1,1
1096,4,2026-04-15,6.2,Readiness Score,0,1,1
1097,4,2026-04-15,6.2,HRV Chart,0,1,1
1098,4,2026-04-15,6.2,Sleep Stages,0,1,1
1099,4,2026-04-17,2.6,Readiness Score,0,1,1
1100,4,2026-04-17,2.6,HRV Chart,0,1,1
1101,4,2026-04-17,2.6,Sleep Score,0,1,1
1102,4,2026-04-18,6.0,Readiness Score,1,1,0
1103,4,2026-04-18,6.0,Sleep Score,1,1,0
1104,4,2026-04-18,6.0,Notifications,1,1,0
1105,4,2026-04-18,6.0,Trends,1,1,0
1106,4,2026-04-18,6.0,Activity Ring,1,1,0
1107,4,2026-04-19,4.7,Readiness Score,0,1,0
1108,4,2026-04-19,4.7,Sleep Stages,0,1,0
1109,4,2026-04-19,4.7,Sleep Score,0,1,0
1110,4,2026-04-19,4.7,Goals,0,1,0
1111,4,2026-04-19,4.7,HRV Chart,0,1,0
1112,4,2026-04-20,2.7,Sleep Score,1,0,0
1113,4,2026-04-20,2.7,Goals,1,0,0
1114,4,2026-04-20,2.7,Sleep Stages,1,0,0
1115,4,2026-04-21,4.8,Activity Ring,0,1,0
1116,4,2026-04-22,2.1,Notifications,0,1,1
1117,4,2026-04-22,2.1,HRV Chart,0,1,1
1118,4,2026-04-22,2.1,Goals,0,1,1
1119,4,2026-04-22,2.1,Sleep Score,0,1,1
1120,4,2026-04-22,2.1,Sleep Stages,0,1,1
1121,4,2026-04-23,3.6,Notifications,1,0,0
1122,4,2026-04-23,3.6,Sleep Stages,1,0,0
1123,4,2026-04-24,3.1,Notifications,1,1,1
1124,4,2026-04-24,3.1,Sleep Score,1,1,1
1125,4,2026-04-24,3.1,Sleep Stages,1,1,1
1126,4,2026-04-24,3.1,Trends,1,1,1
1127,4,2026-04-24,3.1,Readiness Score,1,1,1
1128,4,2026-04-25,4.9,HRV Chart,1,1,1
1129,4,2026-04-25,4.9,Trends,1,1,1
1130,4,2026-04-25,4.9,Activity Ring,1,1,1
1131,4,2026-04-25,4.9,Sleep Score,1,1,1
1132,4,2026-04-25,4.9,Readiness Score,1,1,1
1133,4,2026-04-26,7.1,HRV Chart,0,1,0
1134,4,2026-04-26,7.1,Goals,0,1,0
1135,4,2026-04-26,7.1,Activity Ring,0,1,0
1136,4,2026-04-27,5.5,Sleep Score,1,1,1
1137,4,2026-04-27,5.5,Readiness Score,1,1,1
1138,4,2026-04-27,5.5,Trends,1,1,1
1139,4,2026-04-28,6.6,Activity Ring,1,1,0
1140,4,2026-04-28,6.6,Sleep Stages,1,1,0
1141,4,2026-04-28,6.6,Trends,1,1,0
1142,4,2026-04-28,6.6,Readiness Score,1,1,0
1143,4,2026-04-29,5.0,Activity Ring,1,1,0
1144,4,2026-04-29,5.0,Trends,1,1,0
1145,4,2026-04-29,5.0,Goals,1,1,0
1146,4,2026-04-29,5.0,Notifications,1,1,0
1147,4,2026-04-30,3.5,Readiness Score,1,0,0
1148,4,2026-04-30,3.5,Activity Ring,1,0,0
1149,4,2026-04-30,3.5,Trends,1,0,0
1150,4,2026-04-30,3.5,Sleep Score,1,0,0
1151,4,2026-04-30,3.5,Sleep Stages,1,0,0
1152,4,2026-05-01,7.4,Readiness Score,0,1,0
1153,4,2026-05-02,4.2,Readiness Score,1,1,0
1154,4,2026-05-02,4.2,Trends,1,1,0
1155,4,2026-05-02,4.2,Activity Ring,1,1,0
1156,4,2026-05-04,2.3,Sleep Score,0,1,0
1157,4,2026-05-05,5.9,Trends,1,1,1
1158,4,2026-05-05,5.9,Sleep Stages,1,1,1
1159,4,2026-05-05,5.9,Readiness Score,1,1,1
1160,4,2026-05-05,5.9,HRV Chart,1,1,1
1161,4,2026-05-05,5.9,Activity Ring,1,1,1
1162,4,2026-05-05,5.9,Notifications,1,1,1
1163,4,2026-05-06,6.3,Sleep Score,0,1,1
1164,4,2026-05-06,6.3,Readiness Score,0,1,1
1165,4,2026-05-06,6.3,Goals,0,1,1
1166,4,2026-05-06,6.3,Sleep Stages,0,1,1
1167,4,2026-05-07,7.9,Readiness Score,1,1,0
1168,4,2026-05-07,7.9,Activity Ring,1,1,0
1169,4,2026-05-08,3.7,HRV Chart,1,1,1
1170,4,2026-05-08,3.7,Trends,1,1,1
1171,4,2026-05-08,3.7,Readiness Score,1,1,1
1172,4,2026-05-08,3.7,Goals,1,1,1
1173,4,2026-05-08,3.7,Sleep Score,1,1,1
1174,4,2026-05-09,6.0,Sleep Score,0,1,0
1175,4,2026-05-09,6.0,Activity Ring,0,1,0
1176,4,2026-05-09,6.0,Trends,0,1,0
1177,4,2026-05-09,6.0,HRV Chart,0,1,0
1178,4,2026-05-09,6.0,Notifications,0,1,0
1179,4,2026-05-09,6.0,Readiness Score,0,1,0
1180,4,2026-05-10,6.9,Sleep Stages,1,1,0
1181,4,2026-05-10,6.9,Sleep Score,1,1,0
1182,4,2026-05-10,6.9,HRV Chart,1,1,0
1183,4,2026-05-10,6.9,Notifications,1,1,0
1184,4,2026-05-11,2.9,Sleep Stages,1,1,1
1185,4,2026-05-11,2.9,Sleep Score,1,1,1
1186,4,2026-05-11,2.9,Readiness Score,1,1,1
1187,4,2026-05-12,2.2,Readiness Score,1,1,1
1188,4,2026-05-12,2.2,Activity Ring,1,1,1
1189,4,2026-05-12,2.2,Sleep Stages,1,1,1
1190,4,2026-05-12,2.2,Notifications,1,1,1
1191,4,2026-05-12,2.2,Trends,1,1,1
1192,4,2026-05-13,3.1,Goals,0,1,1
1193,4,2026-05-13,3.1,HRV Chart,0,1,1
1194,4,2026-05-13,3.1,Readiness Score,0,1,1
1195,4,2026-05-14,0.5,Readiness Score,1,1,0
1196,4,2026-05-14,0.5,Goals,1,1,0
1197,4,2026-05-15,1.4,HRV Chart,0,0,0
1198,4,2026-05-15,1.4,Trends,0,0,0
1199,4,2026-05-15,1.4,Sleep Score,0,0,0
1200,4,2026-05-15,1.4,Activity Ring,0,0,0
1201,4,2026-05-15,1.4,Notifications,0,0,0
1202,4,2026-05-16,1.2,Sleep Stages,0,0,0
1203,4,2026-05-16,1.2,HRV Chart,0,0,0
1204,4,2026-05-16,1.2,Activity Ring,0,0,0
1205,4,2026-05-16,1.2,Sleep Score,0,0,0
1206,4,2026-05-16,1.2,Readiness Score,0,0,0
1207,4,2026-05-17,1.8,Sleep Score,0,1,0
1208,4,2026-05-17,1.8,Sleep Stages,0,1,0
1209,4,2026-05-19,1.8,Sleep Score,1,1,1
1210,4,2026-05-20,5.8,Sleep Score,1,1,1
1211,4,2026-05-20,5.8,HRV Chart,1,1,1
1212,4,2026-05-21,5.0,Readiness Score,1,1,1
1213,5,2026-02-21,0.9,HRV Chart,1,1,0
1214,5,2026-02-21,0.9,Sleep Stages,1,1,0
1215,5,2026-02-23,5.9,Activity Ring,1,1,1
1216,5,2026-02-23,5.9,Sleep Score,1,1,1
1217,5,2026-02-23,5.9,Sleep Stages,1,1,1
1218,5,2026-02-23,5.9,Readiness Score,1,1,1
1219,5,2026-02-24,3.2,Sleep Stages,0,1,1
1220,5,2026-02-24,3.2,Activity Ring,0,1,1
1221,5,2026-02-24,3.2,HRV Chart,0,1,1
1222,5,2026-02-25,5.7,Goals,1,0,0
1223,5,2026-02-25,5.7,Sleep Score,1,0,0
1224,5,2026-02-25,5.7,Sleep Stages,1,0,0
1225,5,2026-02-26,4.5,Sleep Stages,0,1,0
1226,5,2026-02-26,4.5,Trends,0,1,0
1227,5,2026-02-26,4.5,Readiness Score,0,1,0
1228,5,2026-02-27,3.6,Readiness Score,1,1,1
1229,5,2026-02-27,3.6,Activity Ring,1,1,1
1230,5,2026-02-27,3.6,Sleep Stages,1,1,1
1231,5,2026-02-27,3.6,Sleep Score,1,1,1
1232,5,2026-02-27,3.6,HRV Chart,1,1,1
1233,5,2026-02-27,3.6,Notifications,1,1,1
1234,5,2026-02-28,5.8,HRV Chart,1,0,0
1235,5,2026-02-28,5.8,Sleep Score,1,0,0
1236,5,2026-02-28,5.8,Activity Ring,1,0,0
1237,5,2026-03-01,6.2,Trends,0,1,1
1238,5,2026-03-01,6.2,Readiness Score,0,1,1
1239,5,2026-03-01,6.2,Activity Ring,0,1,1
1240,5,2026-03-01,6.2,HRV Chart,0,1,1
1241,5,2026-03-01,6.2,Sleep Score,0,1,1
1242,5,2026-03-02,6.2,Goals,1,1,1
1243,5,2026-03-03,3.0,Sleep Score,0,0,0
1244,5,2026-03-03,3.0,Goals,0,0,0
1245,5,2026-03-03,3.0,Activity Ring,0,0,0
1246,5,2026-03-03,3.0,HRV Chart,0,0,0
1247,5,2026-03-03,3.0,Trends,0,0,0
1248,5,2026-03-04,3.5,Sleep Score,1,1,1
1249,5,2026-03-04,3.5,Readiness Score,1,1,1
1250,5,2026-03-04,3.5,Sleep Stages,1,1,1
1251,5,2026-03-04,3.5,Goals,1,1,1
1252,5,2026-03-04,3.5,Activity Ring,1,1,1
1253,5,2026-03-04,3.5,Trends,1,1,1
1254,5,2026-03-05,5.2,Readiness Score,1,1,1
1255,5,2026-03-05,5.2,Sleep Score,1,1,1
1256,5,2026-03-05,5.2,Sleep Stages,1,1,1
1257,5,2026-03-05,5.2,Goals,1,1,1
1258,5,2026-03-06,3.8,Activity Ring,1,1,1
1259,5,2026-03-06,3.8,Readiness Score,1,1,1
1260,5,2026-03-07,4.4,Sleep Score,1,1,1
1261,5,2026-03-07,4.4,Sleep Stages,1,1,1
1262,5,2026-03-07,4.4,Activity Ring,1,1,1
1263,5,2026-03-08,2.3,Activity Ring,0,1,0
1264,5,2026-03-09,5.1,Readiness Score,1,1,0
1265,5,2026-03-09,5.1,Notifications,1,1,0
1266,5,2026-03-09,5.1,Sleep Score,1,1,0
1267,5,2026-03-10,5.2,Activity Ring,1,1,0
1268,5,2026-03-10,5.2,Sleep Stages,1,1,0
1269,5,2026-03-10,5.2,Readiness Score,1,1,0
1270,5,2026-03-11,0.5,Readiness Score,1,0,0
1271,5,2026-03-11,0.5,Sleep Stages,1,0,0
1272,5,2026-03-11,0.5,Sleep Score,1,0,0
1273,5,2026-03-11,0.5,Trends,1,0,0
1274,5,2026-03-12,3.1,Activity Ring,1,1,0
1275,5,2026-03-12,3.1,Readiness Score,1,1,0
1276,5,2026-03-12,3.1,HRV Chart,1,1,0
1277,5,2026-03-12,3.1,Sleep Stages,1,1,0
1278,5,2026-03-12,3.1,Goals,1,1,0
1279,5,2026-03-13,4.0,Trends,1,1,1
1280,5,2026-03-13,4.0,Activity Ring,1,1,1
1281,5,2026-03-13,4.0,HRV Chart,1,1,1
1282,5,2026-03-13,4.0,Sleep Score,1,1,1
1283,5,2026-03-13,4.0,Sleep Stages,1,1,1
1284,5,2026-03-13,4.0,Goals,1,1,1
1285,5,2026-03-14,5.2,Sleep Stages,1,1,1
1286,5,2026-03-14,5.2,Goals,1,1,1
1287,5,2026-03-14,5.2,Readiness Score,1,1,1
1288,5,2026-03-14,5.2,Sleep Score,1,1,1
1289,5,2026-03-15,2.2,HRV Chart,1,1,0
1290,5,2026-03-15,2.2,Readiness Score,1,1,0
1291,5,2026-03-16,4.5,Sleep Score,1,1,0
1292,5,2026-03-16,4.5,Readiness Score,1,1,0
1293,5,2026-03-16,4.5,Sleep Stages,1,1,0
1294,5,2026-03-16,4.5,Notifications,1,1,0
1295,5,2026-03-16,4.5,HRV Chart,1,1,0
1296,5,2026-03-16,4.5,Goals,1,1,0
1297,5,2026-03-17,6.7,Readiness Score,0,1,0
1298,5,2026-03-17,6.7,Notifications,0,1,0
1299,5,2026-03-17,6.7,Trends,0,1,0
1300,5,2026-03-17,6.7,HRV Chart,0,1,0
1301,5,2026-03-17,6.7,Sleep Score,0,1,0
1302,5,2026-03-17,6.7,Activity Ring,0,1,0
1303,5,2026-03-18,6.6,Trends,1,1,0
1304,5,2026-03-19,2.3,HRV Chart,1,0,0
1305,5,2026-03-19,2.3,Activity Ring,1,0,0
1306,5,2026-03-19,2.3,Trends,1,0,0
1307,5,2026-03-19,2.3,Sleep Score,1,0,0
1308,5,2026-03-19,2.3,Readiness Score,1,0,0
1309,5,2026-03-20,4.0,Sleep Score,1,1,1
1310,5,2026-03-21,5.4,Sleep Score,1,1,1
1311,5,2026-03-22,0.5,HRV Chart,1,1,1
1312,5,2026-03-23,4.0,Activity Ring,1,1,0
1313,5,2026-03-23,4.0,Sleep Score,1,1,0
1314,5,2026-03-23,4.0,Trends,1,1,0
1315,5,2026-03-24,3.5,Readiness Score,1,1,0
1316,5,2026-03-24,3.5,Sleep Stages,1,1,0
1317,5,2026-03-25,9.2,Goals,0,1,1
1318,5,2026-03-25,9.2,Readiness Score,0,1,1
1319,5,2026-03-25,9.2,Sleep Score,0,1,1
1320,5,2026-03-25,9.2,HRV Chart,0,1,1
1321,5,2026-03-25,9.2,Sleep Stages,0,1,1
1322,5,2026-03-25,9.2,Trends,0,1,1
1323,5,2026-03-25,9.2,Activity Ring,0,1,1
1324,5,2026-03-25,9.2,Notifications,0,1,1
1325,5,2026-03-26,2.3,Sleep Score,1,1,0
1326,5,2026-03-27,1.6,Readiness Score,1,0,0
1327,5,2026-03-27,1.6,HRV Chart,1,0,0
1328,5,2026-03-27,1.6,Activity Ring,1,0,0
1329,5,2026-03-28,2.9,Sleep Score,0,1,1
1330,5,2026-03-28,2.9,HRV Chart,0,1,1
1331,5,2026-03-28,2.9,Readiness Score,0,1,1
1332,5,2026-03-28,2.9,Activity Ring,0,1,1
1333,5,2026-03-28,2.9,Sleep Stages,0,1,1
1334,5,2026-03-29,5.3,Goals,1,0,0
1335,5,2026-03-29,5.3,Sleep Score,1,0,0
1336,5,2026-03-30,4.3,Sleep Score,0,1,0
1337,5,2026-03-31,7.5,Notifications,0,1,0
1338,5,2026-04-01,1.8,Sleep Stages,0,1,0
1339,5,2026-04-01,1.8,Sleep Score,0,1,0
1340,5,2026-04-01,1.8,Activity Ring,0,1,0
1341,5,2026-04-02,2.3,Activity Ring,1,1,1
1342,5,2026-04-02,2.3,Sleep Score,1,1,1
1343,5,2026-04-02,2.3,Readiness Score,1,1,1
1344,5,2026-04-02,2.3,Sleep Stages,1,1,1
1345,5,2026-04-02,2.3,Trends,1,1,1
1346,5,2026-04-03,4.5,Readiness Score,0,1,1
1347,5,2026-04-03,4.5,Goals,0,1,1
1348,5,2026-04-04,4.6,HRV Chart,0,1,0
1349,5,2026-04-04,4.6,Goals,0,1,0
1350,5,2026-04-04,4.6,Trends,0,1,0
1351,5,2026-04-04,4.6,Sleep Stages,0,1,0
1352,5,2026-04-04,4.6,Activity Ring,0,1,0
1353,5,2026-04-05,2.3,Sleep Stages,1,0,0
1354,5,2026-04-06,3.7,Readiness Score,1,0,0
1355,5,2026-04-06,3.7,Trends,1,0,0
1356,5,2026-04-06,3.7,Sleep Score,1,0,0
1357,5,2026-04-06,3.7,Notifications,1,0,0
1358,5,2026-04-06,3.7,Activity Ring,1,0,0
1359,5,2026-04-07,3.9,Readiness Score,1,1,0
1360,5,2026-04-07,3.9,Sleep Score,1,1,0
1361,5,2026-04-08,5.9,Readiness Score,0,1,0
1362,5,2026-04-09,6.9,Trends,1,1,1
1363,5,2026-04-09,6.9,Sleep Score,1,1,1
1364,5,2026-04-10,2.6,Readiness Score,0,1,1
1365,5,2026-04-10,2.6,Sleep Score,0,1,1
1366,5,2026-04-10,2.6,Sleep Stages,0,1,1
1367,5,2026-04-11,2.9,Trends,0,1,0
1368,5,2026-04-12,5.7,Activity Ring,1,1,0
1369,5,2026-04-12,5.7,Sleep Score,1,1,0
1370,5,2026-04-12,5.7,Sleep Stages,1,1,0
1371,5,2026-04-13,5.8,Trends,1,0,0
1372,5,2026-04-13,5.8,Sleep Score,1,0,0
1373,5,2026-04-13,5.8,HRV Chart,1,0,0
1374,5,2026-04-13,5.8,Sleep Stages,1,0,0
1375,5,2026-04-14,3.0,Sleep Stages,0,1,1
1376,5,2026-04-14,3.0,Readiness Score,0,1,1
1377,5,2026-04-14,3.0,Activity Ring,0,1,1
1378,5,2026-04-14,3.0,Sleep Score,0,1,1
1379,5,2026-04-15,5.0,Goals,0,1,0
1380,5,2026-04-15,5.0,Trends,0,1,0
1381,5,2026-04-16,0.5,Readiness Score,0,1,0
1382,5,2026-04-17,4.8,HRV Chart,1,1,1
1383,5,2026-04-17,4.8,Readiness Score,1,1,1
1384,5,2026-04-17,4.8,Activity Ring,1,1,1
1385,5,2026-04-18,2.5,HRV Chart,1,1,1
1386,5,2026-04-18,2.5,Sleep Stages,1,1,1
1387,5,2026-04-18,2.5,Readiness Score,1,1,1
1388,5,2026-04-18,2.5,Sleep Score,1,1,1
1389,5,2026-04-18,2.5,Activity Ring,1,1,1
1390,5,2026-04-18,2.5,Notifications,1,1,1
1391,5,2026-04-19,4.1,Sleep Score,0,0,0
1392,5,2026-04-20,4.0,HRV Chart,1,0,0
1393,5,2026-04-20,4.0,Readiness Score,1,0,0
1394,5,2026-04-20,4.0,Sleep Score,1,0,0
1395,5,2026-04-20,4.0,Goals,1,0,0
1396,5,2026-04-20,4.0,Activity Ring,1,0,0
1397,5,2026-04-21,2.2,Trends,0,1,0
1398,5,2026-04-21,2.2,Readiness Score,0,1,0
1399,5,2026-04-21,2.2,HRV Chart,0,1,0
1400,5,2026-04-22,4.5,HRV Chart,0,1,0
1401,5,2026-04-22,4.5,Notifications,0,1,0
1402,5,2026-04-22,4.5,Trends,0,1,0
1403,5,2026-04-22,4.5,Readiness Score,0,1,0
1404,5,2026-04-22,4.5,Sleep Stages,0,1,0
1405,5,2026-04-22,4.5,Goals,0,1,0
1406,5,2026-04-23,2.9,Readiness Score,1,0,0
1407,5,2026-04-23,2.9,Sleep Score,1,0,0
1408,5,2026-04-23,2.9,Sleep Stages,1,0,0
1409,5,2026-04-23,2.9,Activity Ring,1,0,0
1410,5,2026-04-23,2.9,HRV Chart,1,0,0
1411,5,2026-04-23,2.9,Goals,1,0,0
1412,5,2026-04-23,2.9,Trends,1,0,0
1413,5,2026-04-23,2.9,Notifications,1,0,0
1414,5,2026-04-24,5.4,Sleep Stages,0,1,0
1415,5,2026-04-24,5.4,Readiness Score,0,1,0
1416,5,2026-04-24,5.4,Activity Ring,0,1,0
1417,5,2026-04-25,1.7,Activity Ring,1,1,0
1418,5,2026-04-25,1.7,Notifications,1,1,0
1419,5,2026-04-25,1.7,Goals,1,1,0
1420,5,2026-04-26,4.0,Activity Ring,1,1,1
1421,5,2026-04-26,4.0,HRV Chart,1,1,1
1422,5,2026-04-26,4.0,Readiness Score,1,1,1
1423,5,2026-04-26,4.0,Sleep Score,1,1,1
1424,5,2026-04-27,5.3,Trends,1,1,0
1425,5,2026-04-27,5.3,Sleep Stages,1,1,0
1426,5,2026-04-27,5.3,Sleep Score,1,1,0
1427,5,2026-04-27,5.3,HRV Chart,1,1,0
1428,5,2026-04-28,3.1,Readiness Score,0,1,0
1429,5,2026-04-28,3.1,Sleep Stages,0,1,0
1430,5,2026-04-29,4.7,Sleep Score,0,1,0
1431,5,2026-04-29,4.7,Activity Ring,0,1,0
1432,5,2026-04-29,4.7,Sleep Stages,0,1,0
1433,5,2026-04-30,4.5,Trends,1,1,0
1434,5,2026-05-01,2.3,Sleep Score,0,0,0
1435,5,2026-05-01,2.3,Activity Ring,0,0,0
1436,5,2026-05-02,0.5,HRV Chart,1,0,0
1437,5,2026-05-02,0.5,Sleep Score,1,0,0
1438,5,2026-05-02,0.5,Goals,1,0,0
1439,5,2026-05-02,0.5,Readiness Score,1,0,0
1440,5,2026-05-02,0.5,Trends,1,0,0
1441,5,2026-05-02,0.5,Activity Ring,1,0,0
1442,5,2026-05-03,6.5,Trends,0,1,0
1443,5,2026-05-04,3.1,Readiness Score,1,1,0
1444,5,2026-05-04,3.1,Sleep Score,1,1,0
1445,5,2026-05-04,3.1,Activity Ring,1,1,0
1446,5,2026-05-04,3.1,Trends,1,1,0
1447,5,2026-05-04,3.1,Sleep Stages,1,1,0
1448,5,2026-05-04,3.1,Goals,1,1,0
1449,5,2026-05-04,3.1,HRV Chart,1,1,0
1450,5,2026-05-04,3.1,Notifications,1,1,0
1451,5,2026-05-05,4.4,Trends,1,1,0
1452,5,2026-05-05,4.4,Sleep Stages,1,1,0
1453,5,2026-05-05,4.4,Sleep Score,1,1,0
1454,5,2026-05-06,4.6,Sleep Score,1,1,0
1455,5,2026-05-06,4.6,Activity Ring,1,1,0
1456,5,2026-05-06,4.6,Readiness Score,1,1,0
1457,5,2026-05-06,4.6,Goals,1,1,0
1458,5,2026-05-07,2.2,Goals,0,1,1
1459,5,2026-05-07,2.2,HRV Chart,0,1,1
1460,5,2026-05-07,2.2,Trends,0,1,1
1461,5,2026-05-08,4.2,Readiness Score,1,1,0
1462,5,2026-05-08,4.2,Sleep Score,1,1,0
1463,5,2026-05-08,4.2,Sleep Stages,1,1,0
1464,5,2026-05-10,6.9,Sleep Score,1,1,1
1465,5,2026-05-10,6.9,HRV Chart,1,1,1
1466,5,2026-05-10,6.9,Activity Ring,1,1,1
1467,5,2026-05-10,6.9,Trends,1,1,1
1468,5,2026-05-11,3.9,Goals,1,0,0
1469,5,2026-05-12,7.9,Notifications,1,0,0
1470,5,2026-05-12,7.9,HRV Chart,1,0,0
1471,5,2026-05-13,5.2,Sleep Score,0,1,1
1472,5,2026-05-13,5.2,Sleep Stages,0,1,1
1473,5,2026-05-13,5.2,Activity Ring,0,1,1
1474,5,2026-05-14,2.6,Sleep Score,0,1,0
1475,5,2026-05-15,2.5,Activity Ring,1,1,0
1476,5,2026-05-15,2.5,Readiness Score,1,1,0
1477,5,2026-05-15,2.5,Sleep Stages,1,1,0
1478,5,2026-05-15,2.5,Sleep Score,1,1,0
1479,5,2026-05-15,2.5,Trends,1,1,0
1480,5,2026-05-15,2.5,HRV Chart,1,1,0
1481,5,2026-05-16,4.3,HRV Chart,1,1,1
1482,5,2026-05-17,7.3,HRV Chart,1,1,0
1483,5,2026-05-17,7.3,Sleep Score,1,1,0
1484,5,2026-05-17,7.3,Readiness Score,1,1,0
1485,5,2026-05-17,7.3,Sleep Stages,1,1,0
1486,5,2026-05-18,6.3,HRV Chart,1,1,0
1487,5,2026-05-18,6.3,Goals,1,1,0
1488,5,2026-05-18,6.3,Readiness Score,1,1,0
1489,5,2026-05-18,6.3,Sleep Stages,1,1,0
1490,5,2026-05-18,6.3,Sleep Score,1,1,0
1491,5,2026-05-18,6.3,Notifications,1,1,0
1492,5,2026-05-19,5.3,Readiness Score,1,1,1
1493,5,2026-05-19,5.3,Activity Ring,1,1,1
1494,5,2026-05-19,5.3,Sleep Score,1,1,1
1495,5,2026-05-20,4.3,Sleep Stages,1,1,1
1496,5,2026-05-20,4.3,Activity Ring,1,1,1
1497,5,2026-05-20,4.3,Sleep Score,1,1,1
1498,5,2026-05-21,5.2,Readiness Score,1,1,0
1499,5,2026-05-21,5.2,HRV Chart,1,1,0
1500,5,2026-05-21,5.2,Activity Ring,1,1,0
1501,5,2026-05-21,5.2,Trends,1,1,0
1502,6,2026-02-21,6.3,Readiness Score,1,1,1
1503,6,2026-02-21,6.3,Notifications,1,1,1
1504,6,2026-02-21,6.3,Sleep Score,1,1,1
1505,6,2026-02-21,6.3,Sleep Stages,1,1,1
1506,6,2026-02-21,6.3,HRV Chart,1,1,1
1507,6,2026-02-22,5.1,Sleep Score,1,1,0
